candidate_id,n,h,d,k,a,w,q,tree_height,tree_bits,leaf_bits,wots_logw,wots_len1,wots_len2,wots_len,fors_msg_bits,fors_msg_bytes,hmsg_needed_bytes,pk_bytes,sk_bytes,sig_bytes,struct_pass,reject_reason
849,16,62,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8240,0,h_not_divisible_by_d
850,16,62,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8240,0,h_not_divisible_by_d
97,16,60,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8256,0,h_not_divisible_by_d
98,16,60,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8256,0,h_not_divisible_by_d
1079,16,62,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8256,0,h_not_divisible_by_d
1080,16,62,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8256,0,h_not_divisible_by_d
1249,16,63,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8256,0,h_not_divisible_by_d
1250,16,63,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8256,0,h_not_divisible_by_d
4007,24,61,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8256,0,h_not_divisible_by_d
4008,24,61,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8256,0,h_not_divisible_by_d
6823,24,68,6,17,6,256,65536,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8256,0,h_not_divisible_by_d
6824,24,68,6,17,6,256,1048576,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8256,0,h_not_divisible_by_d
139,16,60,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8272,0,h_not_divisible_by_d
140,16,60,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8272,0,h_not_divisible_by_d
497,16,61,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8272,0,h_not_divisible_by_d
498,16,61,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8272,0,h_not_divisible_by_d
1479,16,63,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8272,0,h_not_divisible_by_d
1480,16,63,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8272,0,h_not_divisible_by_d
1649,16,64,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8272,0,h_not_divisible_by_d
1650,16,64,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8272,0,h_not_divisible_by_d
4407,24,62,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8280,0,h_not_divisible_by_d
4408,24,62,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8280,0,h_not_divisible_by_d
5283,24,64,7,14,6,256,65536,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8280,0,h_not_divisible_by_d
5284,24,64,7,14,6,256,1048576,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8280,0,h_not_divisible_by_d
539,16,61,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8288,0,h_not_divisible_by_d
540,16,61,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8288,0,h_not_divisible_by_d
897,16,62,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8288,0,h_not_divisible_by_d
898,16,62,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8288,0,h_not_divisible_by_d
1879,16,64,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8288,0,h_not_divisible_by_d
1880,16,64,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8288,0,h_not_divisible_by_d
2049,16,65,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8288,0,h_not_divisible_by_d
2050,16,65,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8288,0,h_not_divisible_by_d
939,16,62,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8304,0,h_not_divisible_by_d
940,16,62,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8304,0,h_not_divisible_by_d
2279,16,65,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8304,0,h_not_divisible_by_d
2280,16,65,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8304,0,h_not_divisible_by_d
4807,24,63,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8304,0,h_not_divisible_by_d
4808,24,63,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8304,0,h_not_divisible_by_d
5683,24,65,7,14,6,256,65536,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8304,0,h_not_divisible_by_d
5684,24,65,7,14,6,256,1048576,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8304,0,h_not_divisible_by_d
1697,16,64,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8320,0,h_not_divisible_by_d
1698,16,64,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8320,0,h_not_divisible_by_d
2849,16,67,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8320,0,h_not_divisible_by_d
2850,16,67,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8320,0,h_not_divisible_by_d
5207,24,64,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8328,0,h_not_divisible_by_d
5208,24,64,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8328,0,h_not_divisible_by_d
6083,24,66,7,14,6,256,65536,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8328,0,h_not_divisible_by_d
6084,24,66,7,14,6,256,1048576,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8328,0,h_not_divisible_by_d
1739,16,64,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8336,0,h_not_divisible_by_d
1740,16,64,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8336,0,h_not_divisible_by_d
2097,16,65,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8336,0,h_not_divisible_by_d
2098,16,65,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8336,0,h_not_divisible_by_d
3079,16,67,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8336,0,h_not_divisible_by_d
3080,16,67,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8336,0,h_not_divisible_by_d
3249,16,68,6,22,10,16,65536,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8336,0,h_not_divisible_by_d
3250,16,68,6,22,10,16,1048576,-1,-1,-1,4,32,3,35,220,28,-1,32,64,8336,0,h_not_divisible_by_d
2139,16,65,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8352,0,h_not_divisible_by_d
2140,16,65,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8352,0,h_not_divisible_by_d
2497,16,66,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8352,0,h_not_divisible_by_d
2498,16,66,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8352,0,h_not_divisible_by_d
3479,16,68,11,17,14,256,65536,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8352,0,h_not_divisible_by_d
3480,16,68,11,17,14,256,1048576,-1,-1,-1,8,16,2,18,238,30,-1,32,64,8352,0,h_not_divisible_by_d
5607,24,65,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8352,0,h_not_divisible_by_d
5608,24,65,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8352,0,h_not_divisible_by_d
6483,24,67,7,14,6,256,65536,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8352,0,h_not_divisible_by_d
6484,24,67,7,14,6,256,1048576,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8352,0,h_not_divisible_by_d
173,16,60,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8368,0,h_not_divisible_by_d
174,16,60,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8368,0,h_not_divisible_by_d
2539,16,66,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8368,0,h_not_divisible_by_d
2540,16,66,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8368,0,h_not_divisible_by_d
2897,16,67,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8368,0,h_not_divisible_by_d
2898,16,67,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8368,0,h_not_divisible_by_d
6883,24,68,7,14,6,256,65536,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8376,0,h_not_divisible_by_d
6884,24,68,7,14,6,256,1048576,-1,-1,-1,8,24,2,26,84,11,-1,48,96,8376,0,h_not_divisible_by_d
573,16,61,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8384,0,h_not_divisible_by_d
574,16,61,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8384,0,h_not_divisible_by_d
2939,16,67,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8384,0,h_not_divisible_by_d
2940,16,67,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8384,0,h_not_divisible_by_d
3297,16,68,7,14,14,16,65536,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8384,0,h_not_divisible_by_d
3298,16,68,7,14,14,16,1048576,-1,-1,-1,4,32,3,35,196,25,-1,32,64,8384,0,h_not_divisible_by_d
973,16,62,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8400,0,h_not_divisible_by_d
974,16,62,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8400,0,h_not_divisible_by_d
3339,16,68,7,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8400,0,h_not_divisible_by_d
3340,16,68,7,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8400,0,h_not_divisible_by_d
6407,24,67,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8400,0,h_not_divisible_by_d
6408,24,67,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8400,0,h_not_divisible_by_d
1373,16,63,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8416,0,h_not_divisible_by_d
1374,16,63,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8416,0,h_not_divisible_by_d
6807,24,68,6,14,8,256,65536,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8424,0,h_not_divisible_by_d
6808,24,68,6,14,8,256,1048576,-1,-1,-1,8,24,2,26,112,14,-1,48,96,8424,0,h_not_divisible_by_d
113,16,60,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8432,0,h_not_divisible_by_d
114,16,60,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8432,0,h_not_divisible_by_d
437,16,61,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8432,0,h_not_divisible_by_d
438,16,61,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8432,0,h_not_divisible_by_d
189,16,60,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8448,0,h_not_divisible_by_d
190,16,60,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8448,0,h_not_divisible_by_d
513,16,61,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8448,0,h_not_divisible_by_d
514,16,61,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8448,0,h_not_divisible_by_d
837,16,62,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8448,0,h_not_divisible_by_d
838,16,62,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8448,0,h_not_divisible_by_d
2173,16,65,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8448,0,h_not_divisible_by_d
2174,16,65,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8448,0,h_not_divisible_by_d
589,16,61,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8464,0,h_not_divisible_by_d
590,16,61,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8464,0,h_not_divisible_by_d
913,16,62,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8464,0,h_not_divisible_by_d
914,16,62,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8464,0,h_not_divisible_by_d
1237,16,63,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8464,0,h_not_divisible_by_d
1238,16,63,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8464,0,h_not_divisible_by_d
2573,16,66,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8464,0,h_not_divisible_by_d
2574,16,66,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8464,0,h_not_divisible_by_d
989,16,62,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8480,0,h_not_divisible_by_d
990,16,62,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8480,0,h_not_divisible_by_d
1637,16,64,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8480,0,h_not_divisible_by_d
1638,16,64,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8480,0,h_not_divisible_by_d
2973,16,67,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8480,0,h_not_divisible_by_d
2974,16,67,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8480,0,h_not_divisible_by_d
1389,16,63,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8496,0,h_not_divisible_by_d
1390,16,63,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8496,0,h_not_divisible_by_d
1713,16,64,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8496,0,h_not_divisible_by_d
1714,16,64,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8496,0,h_not_divisible_by_d
2037,16,65,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8496,0,h_not_divisible_by_d
2038,16,65,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8496,0,h_not_divisible_by_d
3373,16,68,8,14,12,16,65536,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8496,0,h_not_divisible_by_d
3374,16,68,8,14,12,16,1048576,-1,-1,-1,4,32,3,35,168,21,-1,32,64,8496,0,h_not_divisible_by_d
2113,16,65,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8512,0,h_not_divisible_by_d
2114,16,65,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8512,0,h_not_divisible_by_d
471,16,61,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8528,0,h_not_divisible_by_d
472,16,61,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8528,0,h_not_divisible_by_d
2189,16,65,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8528,0,h_not_divisible_by_d
2190,16,65,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8528,0,h_not_divisible_by_d
2513,16,66,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8528,0,h_not_divisible_by_d
2514,16,66,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8528,0,h_not_divisible_by_d
2837,16,67,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8528,0,h_not_divisible_by_d
2838,16,67,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8528,0,h_not_divisible_by_d
871,16,62,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8544,0,h_not_divisible_by_d
872,16,62,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8544,0,h_not_divisible_by_d
2589,16,66,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8544,0,h_not_divisible_by_d
2590,16,66,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8544,0,h_not_divisible_by_d
2913,16,67,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8544,0,h_not_divisible_by_d
2914,16,67,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8544,0,h_not_divisible_by_d
3237,16,68,6,17,14,16,65536,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8544,0,h_not_divisible_by_d
3238,16,68,6,17,14,16,1048576,-1,-1,-1,4,32,3,35,238,30,-1,32,64,8544,0,h_not_divisible_by_d
219,16,60,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8560,0,h_not_divisible_by_d
220,16,60,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8560,0,h_not_divisible_by_d
1271,16,63,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8560,0,h_not_divisible_by_d
1272,16,63,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8560,0,h_not_divisible_by_d
2989,16,67,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8560,0,h_not_divisible_by_d
2990,16,67,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8560,0,h_not_divisible_by_d
3313,16,68,7,17,12,16,65536,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8560,0,h_not_divisible_by_d
3314,16,68,7,17,12,16,1048576,-1,-1,-1,4,32,3,35,204,26,-1,32,64,8560,0,h_not_divisible_by_d
619,16,61,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8576,0,h_not_divisible_by_d
620,16,61,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8576,0,h_not_divisible_by_d
1671,16,64,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8576,0,h_not_divisible_by_d
1672,16,64,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8576,0,h_not_divisible_by_d
3389,16,68,8,17,10,16,65536,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8576,0,h_not_divisible_by_d
3390,16,68,8,17,10,16,1048576,-1,-1,-1,4,32,3,35,170,22,-1,32,64,8576,0,h_not_divisible_by_d
141,16,60,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8592,0,h_not_divisible_by_d
142,16,60,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8592,0,h_not_divisible_by_d
1019,16,62,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8592,0,h_not_divisible_by_d
1020,16,62,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8592,0,h_not_divisible_by_d
2071,16,65,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8592,0,h_not_divisible_by_d
2072,16,65,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8592,0,h_not_divisible_by_d
541,16,61,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8608,0,h_not_divisible_by_d
542,16,61,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8608,0,h_not_divisible_by_d
1419,16,63,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8608,0,h_not_divisible_by_d
1420,16,63,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8608,0,h_not_divisible_by_d
205,16,60,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8624,0,h_not_divisible_by_d
206,16,60,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8624,0,h_not_divisible_by_d
941,16,62,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8624,0,h_not_divisible_by_d
942,16,62,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8624,0,h_not_divisible_by_d
2871,16,67,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8624,0,h_not_divisible_by_d
2872,16,67,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8624,0,h_not_divisible_by_d
605,16,61,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8640,0,h_not_divisible_by_d
606,16,61,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8640,0,h_not_divisible_by_d
2219,16,65,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8640,0,h_not_divisible_by_d
2220,16,65,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8640,0,h_not_divisible_by_d
3271,16,68,6,33,10,256,65536,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8640,0,h_not_divisible_by_d
3272,16,68,6,33,10,256,1048576,-1,-1,-1,8,16,2,18,330,42,-1,32,64,8640,0,h_not_divisible_by_d
1005,16,62,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8656,0,h_not_divisible_by_d
1006,16,62,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8656,0,h_not_divisible_by_d
1741,16,64,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8656,0,h_not_divisible_by_d
1742,16,64,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8656,0,h_not_divisible_by_d
2619,16,66,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8656,0,h_not_divisible_by_d
2620,16,66,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8656,0,h_not_divisible_by_d
1405,16,63,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8672,0,h_not_divisible_by_d
1406,16,63,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8672,0,h_not_divisible_by_d
2141,16,65,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8672,0,h_not_divisible_by_d
2142,16,65,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8672,0,h_not_divisible_by_d
3019,16,67,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8672,0,h_not_divisible_by_d
3020,16,67,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8672,0,h_not_divisible_by_d
2541,16,66,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8688,0,h_not_divisible_by_d
2542,16,66,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8688,0,h_not_divisible_by_d
3419,16,68,8,22,14,256,65536,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8688,0,h_not_divisible_by_d
3420,16,68,8,22,14,256,1048576,-1,-1,-1,8,16,2,18,308,39,-1,32,64,8688,0,h_not_divisible_by_d
3703,24,60,7,17,6,256,65536,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8688,0,h_not_divisible_by_d
3704,24,60,7,17,6,256,1048576,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8688,0,h_not_divisible_by_d
241,16,60,11,14,6,16,65536,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8704,0,h_not_divisible_by_d
242,16,60,11,14,6,16,1048576,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8704,0,h_not_divisible_by_d
2205,16,65,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8704,0,h_not_divisible_by_d
2206,16,65,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8704,0,h_not_divisible_by_d
2941,16,67,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8704,0,h_not_divisible_by_d
2942,16,67,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8704,0,h_not_divisible_by_d
4103,24,61,7,17,6,256,65536,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8712,0,h_not_divisible_by_d
4104,24,61,7,17,6,256,1048576,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8712,0,h_not_divisible_by_d
295,16,60,11,22,12,256,65536,-1,-1,-1,8,16,2,18,264,33,-1,32,64,8720,0,h_not_divisible_by_d
296,16,60,11,22,12,256,1048576,-1,-1,-1,8,16,2,18,264,33,-1,32,64,8720,0,h_not_divisible_by_d
641,16,61,11,14,6,16,65536,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8720,0,h_not_divisible_by_d
642,16,61,11,14,6,16,1048576,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8720,0,h_not_divisible_by_d
2605,16,66,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8720,0,h_not_divisible_by_d
2606,16,66,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8720,0,h_not_divisible_by_d
3341,16,68,7,33,6,16,65536,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8720,0,h_not_divisible_by_d
3342,16,68,7,33,6,16,1048576,-1,-1,-1,4,32,3,35,198,25,-1,32,64,8720,0,h_not_divisible_by_d
695,16,61,11,22,12,256,65536,-1,-1,-1,8,16,2,18,264,33,-1,32,64,8736,0,h_not_divisible_by_d
696,16,61,11,22,12,256,1048576,-1,-1,-1,8,16,2,18,264,33,-1,32,64,8736,0,h_not_divisible_by_d
1041,16,62,11,14,6,16,65536,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8736,0,h_not_divisible_by_d
1042,16,62,11,14,6,16,1048576,-1,-1,-1,4,32,3,35,84,11,-1,32,64,8736,0,h_not_divisible_by_d
3005,16,67,8,22,8,16,65536,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8736,0,h_not_divisible_by_d
3006,16,67,8,22,8,16,1048576,-1,-1,-1,4,32,3,35,176,22,-1,32,64,8736,0,h_not_divisible_by_d
4503,24,62,7,17,6,256,65536,-1,-1,-1,8,24,2,26,102,13,-1,48,96,8736,0,h_not_divisible_by_d
